id,dteday,season,yr,mnth,hour,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,total,felt_temp,humidity,year,weather
1829,2011-03-21,Summer,0,3,22,0,1,1,1,13.620000000000001,0.4545,0.88,15.001299999999999,18,60,78,13.997,88.0,2011,Monday
1830,2011-03-21,Summer,0,3,23,0,1,1,1,13.620000000000001,0.4545,0.88,6.0032,8,22,30,13.997,88.0,2011,Monday
1831,2011-03-22,Summer,0,3,0,0,2,1,1,13.620000000000001,0.4545,0.88,12.998000000000001,4,7,11,13.997,88.0,2011,Tuesday
1832,2011-03-22,Summer,0,3,1,0,2,1,1,11.739999999999998,0.4242,1.0,8.9981,6,13,19,11.997200000000003,100.0,2011,Tuesday
1833,2011-03-22,Summer,0,3,2,0,2,1,1,12.68,0.4394,0.94,6.0032,0,1,1,13.000399999999999,94.0,2011,Tuesday
1834,2011-03-22,Summer,0,3,3,0,2,1,1,12.68,0.4394,0.82,15.001299999999999,3,2,5,13.000399999999999,82.0,2011,Tuesday
1835,2011-03-22,Summer,0,3,4,0,2,1,2,11.739999999999998,0.4242,0.82,11.0014,0,1,1,11.997200000000003,82.0,2011,Tuesday
1836,2011-03-22,Summer,0,3,5,0,2,1,2,10.8,0.4091,0.87,8.9981,1,11,12,11.000600000000002,87.0,2011,Tuesday
1837,2011-03-22,Summer,0,3,6,0,2,1,1,10.8,0.4091,0.87,16.997899999999998,2,58,60,11.000600000000002,87.0,2011,Tuesday
1838,2011-03-22,Summer,0,3,7,0,2,1,2,10.8,0.4091,0.76,7.0015,4,132,136,11.000600000000002,76.0,2011,Tuesday
1839,2011-03-22,Summer,0,3,8,0,2,1,2,10.8,0.4091,0.58,19.999499999999998,24,312,336,11.000600000000002,57.99999999999999,2011,Tuesday
1840,2011-03-22,Summer,0,3,9,0,2,1,2,10.8,0.4091,0.58,31.0009,19,159,178,11.000600000000002,57.99999999999999,2011,Tuesday
1841,2011-03-22,Summer,0,3,10,0,2,1,2,12.68,0.4394,0.54,19.999499999999998,29,95,124,13.000399999999999,54.0,2011,Tuesday
1842,2011-03-22,Summer,0,3,11,0,2,1,1,12.68,0.4394,0.51,22.0028,22,64,86,13.000399999999999,51.0,2011,Tuesday
1843,2011-03-22,Summer,0,3,12,0,2,1,1,13.620000000000001,0.4545,0.47,16.997899999999998,35,86,121,13.997,47.0,2011,Tuesday
1844,2011-03-22,Summer,0,3,13,0,2,1,1,15.5,0.4848,0.45,15.001299999999999,21,85,106,15.9968,45.0,2011,Tuesday
1845,2011-03-22,Summer,0,3,14,0,2,1,1,15.5,0.4848,0.42,22.0028,30,71,101,15.9968,42.0,2011,Tuesday
1846,2011-03-22,Summer,0,3,15,0,2,1,1,15.5,0.4848,0.42,15.001299999999999,55,79,134,15.9968,42.0,2011,Tuesday
1847,2011-03-22,Summer,0,3,16,0,2,1,1,15.5,0.4848,0.42,7.0015,40,125,165,15.9968,42.0,2011,Tuesday
1848,2011-03-22,Summer,0,3,17,0,2,1,1,15.5,0.4848,0.42,7.0015,42,265,307,15.9968,42.0,2011,Tuesday
1849,2011-03-22,Summer,0,3,18,0,2,1,1,14.559999999999999,0.4697,0.44,6.0032,41,271,312,15.0002,44.0,2011,Tuesday
1850,2011-03-22,Summer,0,3,19,0,2,1,2,12.68,0.4394,0.54,16.997899999999998,22,142,164,13.000399999999999,54.0,2011,Tuesday
1851,2011-03-22,Summer,0,3,20,0,2,1,2,12.68,0.4394,0.54,23.9994,19,116,135,13.000399999999999,54.0,2011,Tuesday
1852,2011-03-22,Summer,0,3,21,0,2,1,2,11.739999999999998,0.4242,0.54,19.0012,24,63,87,11.997200000000003,54.0,2011,Tuesday
1853,2011-03-22,Summer,0,3,22,0,2,1,2,10.8,0.4091,0.58,16.997899999999998,13,57,70,11.000600000000002,57.99999999999999,2011,Tuesday
1854,2011-03-22,Summer,0,3,23,0,2,1,2,10.8,0.4091,0.58,16.997899999999998,4,28,32,11.000600000000002,57.99999999999999,2011,Tuesday
1855,2011-03-23,Summer,0,3,0,0,3,1,3,8.919999999999998,0.3485,0.71,15.001299999999999,3,8,11,7.000999999999998,71.0,2011,Wednesday
1856,2011-03-23,Summer,0,3,1,0,3,1,3,7.98,0.3182,0.76,15.001299999999999,0,7,7,5.001199999999997,76.0,2011,Wednesday
1857,2011-03-23,Summer,0,3,2,0,3,1,3,7.98,0.3182,0.76,15.001299999999999,1,1,2,5.001199999999997,76.0,2011,Wednesday
1858,2011-03-23,Summer,0,3,3,0,3,1,2,7.98,0.3182,0.76,16.997899999999998,0,3,3,5.001199999999997,76.0,2011,Wednesday
1859,2011-03-23,Summer,0,3,5,0,3,1,3,7.040000000000001,0.3182,0.87,12.998000000000001,0,10,10,5.001199999999997,87.0,2011,Wednesday
1860,2011-03-23,Summer,0,3,6,0,3,1,2,7.98,0.3182,0.87,16.997899999999998,1,43,44,5.001199999999997,87.0,2011,Wednesday
1861,2011-03-23,Summer,0,3,7,0,3,1,2,7.040000000000001,0.303,0.93,15.001299999999999,7,111,118,3.998000000000001,93.0,2011,Wednesday
1862,2011-03-23,Summer,0,3,8,0,3,1,2,7.040000000000001,0.3182,0.87,12.998000000000001,14,247,261,5.001199999999997,87.0,2011,Wednesday
1863,2011-03-23,Summer,0,3,9,0,3,1,2,7.040000000000001,0.303,0.81,16.997899999999998,8,174,182,3.998000000000001,81.0,2011,Wednesday
1864,2011-03-23,Summer,0,3,10,0,3,1,2,7.98,0.3182,0.81,19.0012,15,60,75,5.001199999999997,81.0,2011,Wednesday
1865,2011-03-23,Summer,0,3,11,0,3,1,2,7.98,0.3333,0.87,12.998000000000001,18,53,71,5.997799999999998,87.0,2011,Wednesday
1866,2011-03-23,Summer,0,3,12,0,3,1,2,7.98,0.3182,0.87,15.001299999999999,14,73,87,5.001199999999997,87.0,2011,Wednesday
1867,2011-03-23,Summer,0,3,13,0,3,1,3,7.98,0.3333,0.87,8.9981,14,94,108,5.997799999999998,87.0,2011,Wednesday
1868,2011-03-23,Summer,0,3,14,0,3,1,2,8.919999999999998,0.3636,0.87,7.0015,13,71,84,7.9975999999999985,87.0,2011,Wednesday
1869,2011-03-23,Summer,0,3,15,0,3,1,2,9.86,0.3939,0.82,15.001299999999999,11,74,85,9.997399999999999,82.0,2011,Wednesday
1870,2011-03-23,Summer,0,3,16,0,3,1,2,10.8,0.4091,0.76,15.001299999999999,13,123,136,11.000600000000002,76.0,2011,Wednesday
1871,2011-03-23,Summer,0,3,17,0,3,1,2,10.8,0.4091,0.76,15.001299999999999,28,245,273,11.000600000000002,76.0,2011,Wednesday
1872,2011-03-23,Summer,0,3,18,0,3,1,3,9.86,0.3939,0.82,16.997899999999998,20,218,238,9.997399999999999,82.0,2011,Wednesday
1873,2011-03-23,Summer,0,3,19,0,3,1,3,9.86,0.3939,0.82,16.997899999999998,12,147,159,9.997399999999999,82.0,2011,Wednesday
1874,2011-03-23,Summer,0,3,20,0,3,1,3,8.919999999999998,0.303,0.87,43.000600000000006,3,72,75,3.998000000000001,87.0,2011,Wednesday
1875,2011-03-23,Summer,0,3,21,0,3,1,3,7.040000000000001,0.2879,1.0,27.999299999999998,0,22,22,3.0014000000000003,100.0,2011,Wednesday
1876,2011-03-23,Summer,0,3,22,0,3,1,2,7.040000000000001,0.3182,0.93,11.0014,6,38,44,5.001199999999997,93.0,2011,Wednesday
1877,2011-03-23,Summer,0,3,23,0,3,1,3,7.040000000000001,0.3333,0.9,0.0,2,24,26,5.997799999999998,90.0,2011,Wednesday
1878,2011-03-24,Summer,0,3,0,0,4,1,2,7.040000000000001,0.303,0.93,15.001299999999999,0,11,11,3.998000000000001,93.0,2011,Thursday
1879,2011-03-24,Summer,0,3,1,0,4,1,2,6.1,0.2879,1.0,15.001299999999999,0,3,3,3.0014000000000003,100.0,2011,Thursday
1880,2011-03-24,Summer,0,3,2,0,4,1,2,6.1,0.2879,1.0,16.997899999999998,0,6,6,3.0014000000000003,100.0,2011,Thursday
1881,2011-03-24,Summer,0,3,3,0,4,1,2,5.160000000000002,0.2727,1.0,12.998000000000001,1,0,1,1.9982000000000006,100.0,2011,Thursday
1882,2011-03-24,Summer,0,3,4,0,4,1,2,5.160000000000002,0.2727,1.0,12.998000000000001,0,1,1,1.9982000000000006,100.0,2011,Thursday
1883,2011-03-24,Summer,0,3,5,0,4,1,2,5.160000000000002,0.2727,0.93,15.001299999999999,1,8,9,1.9982000000000006,93.0,2011,Thursday
1884,2011-03-24,Summer,0,3,6,0,4,1,2,5.160000000000002,0.2727,0.93,15.001299999999999,0,41,41,1.9982000000000006,93.0,2011,Thursday
1885,2011-03-24,Summer,0,3,7,0,4,1,3,4.220000000000001,0.2576,1.0,15.001299999999999,2,106,108,1.0015999999999998,100.0,2011,Thursday
1886,2011-03-24,Summer,0,3,8,0,4,1,3,4.220000000000001,0.2273,1.0,19.999499999999998,4,120,124,-0.9982000000000006,100.0,2011,Thursday
1887,2011-03-24,Summer,0,3,9,0,4,1,2,4.220000000000001,0.2576,0.93,15.001299999999999,3,94,97,1.0015999999999998,93.0,2011,Thursday
1888,2011-03-24,Summer,0,3,10,0,4,1,2,4.220000000000001,0.2273,0.93,22.0028,10,55,65,-0.9982000000000006,93.0,2011,Thursday
1889,2011-03-24,Summer,0,3,11,0,4,1,2,6.1,0.2727,0.81,19.999499999999998,10,61,71,1.9982000000000006,81.0,2011,Thursday
1890,2011-03-24,Summer,0,3,12,0,4,1,2,6.1,0.2727,0.7,22.0028,12,82,94,1.9982000000000006,70.0,2011,Thursday
1891,2011-03-24,Summer,0,3,13,0,4,1,2,7.040000000000001,0.303,0.7,15.001299999999999,11,90,101,3.998000000000001,70.0,2011,Thursday
1892,2011-03-24,Summer,0,3,14,0,4,1,2,6.1,0.303,0.7,8.9981,17,66,83,3.998000000000001,70.0,2011,Thursday
1893,2011-03-24,Summer,0,3,15,0,4,1,2,6.1,0.2879,0.7,16.997899999999998,13,77,90,3.0014000000000003,70.0,2011,Thursday
1894,2011-03-24,Summer,0,3,16,0,4,1,2,6.1,0.2879,0.65,15.001299999999999,6,78,84,3.0014000000000003,65.0,2011,Thursday
1895,2011-03-24,Summer,0,3,17,0,4,1,2,6.1,0.2879,0.7,15.001299999999999,12,221,233,3.0014000000000003,70.0,2011,Thursday
1896,2011-03-24,Summer,0,3,18,0,4,1,2,6.1,0.2727,0.61,19.999499999999998,17,197,214,1.9982000000000006,61.0,2011,Thursday
1897,2011-03-24,Summer,0,3,19,0,4,1,1,6.1,0.2727,0.56,26.0027,16,122,138,1.9982000000000006,56.00000000000001,2011,Thursday
1898,2011-03-24,Summer,0,3,20,0,4,1,1,5.160000000000002,0.2576,0.61,19.0012,8,110,118,1.0015999999999998,61.0,2011,Thursday
1899,2011-03-24,Summer,0,3,21,0,4,1,1,4.220000000000001,0.2576,0.65,15.001299999999999,11,67,78,1.0015999999999998,65.0,2011,Thursday
1900,2011-03-24,Summer,0,3,22,0,4,1,1,4.220000000000001,0.2576,0.65,11.0014,3,59,62,1.0015999999999998,65.0,2011,Thursday
1901,2011-03-24,Summer,0,3,23,0,4,1,1,3.2799999999999994,0.2273,0.65,12.998000000000001,9,24,33,-0.9982000000000006,65.0,2011,Thursday
1902,2011-03-25,Summer,0,3,0,0,5,1,1,3.2799999999999994,0.2273,0.6,12.998000000000001,1,17,18,-0.9982000000000006,60.0,2011,Friday
1903,2011-03-25,Summer,0,3,1,0,5,1,1,1.4000000000000004,0.2121,0.69,11.0014,0,5,5,-2.0013999999999985,69.0,2011,Friday
1904,2011-03-25,Summer,0,3,2,0,5,1,1,1.4000000000000004,0.197,0.69,15.001299999999999,0,5,5,-2.9979999999999993,69.0,2011,Friday
1905,2011-03-25,Summer,0,3,3,0,5,1,1,1.4000000000000004,0.2273,0.69,7.0015,0,2,2,-0.9982000000000006,69.0,2011,Friday
1906,2011-03-25,Summer,0,3,4,0,5,1,1,0.4599999999999991,0.2121,0.74,7.0015,3,2,5,-2.0013999999999985,74.0,2011,Friday
1907,2011-03-25,Summer,0,3,5,0,5,1,1,0.4599999999999991,0.197,0.74,11.0014,0,9,9,-2.9979999999999993,74.0,2011,Friday
1908,2011-03-25,Summer,0,3,6,0,5,1,1,0.4599999999999991,0.1818,0.74,15.001299999999999,0,32,32,-4.001200000000001,74.0,2011,Friday
1909,2011-03-25,Summer,0,3,7,0,5,1,1,1.4000000000000004,0.1818,0.59,23.9994,4,100,104,-4.001200000000001,59.0,2011,Friday
1910,2011-03-25,Summer,0,3,8,0,5,1,1,2.34,0.2121,0.51,19.0012,9,228,237,-2.0013999999999985,51.0,2011,Friday
1911,2011-03-25,Summer,0,3,9,0,5,1,1,3.2799999999999994,0.2121,0.48,19.999499999999998,16,150,166,-2.0013999999999985,48.0,2011,Friday
1912,2011-03-25,Summer,0,3,10,0,5,1,1,4.220000000000001,0.2576,0.48,0.0,15,53,68,1.0015999999999998,48.0,2011,Friday
1913,2011-03-25,Summer,0,3,11,0,5,1,1,6.1,0.2879,0.45,19.0012,17,58,75,3.0014000000000003,45.0,2011,Friday
1914,2011-03-25,Summer,0,3,12,0,5,1,1,7.040000000000001,0.303,0.42,16.997899999999998,37,108,145,3.998000000000001,42.0,2011,Friday
1915,2011-03-25,Summer,0,3,13,0,5,1,1,7.040000000000001,0.3182,0.39,12.998000000000001,34,104,138,5.001199999999997,39.0,2011,Friday
1916,2011-03-25,Summer,0,3,14,0,5,1,1,8.919999999999998,0.3333,0.32,22.0028,30,103,133,5.997799999999998,32.0,2011,Friday
1917,2011-03-25,Summer,0,3,15,0,5,1,2,7.98,0.3182,0.36,16.997899999999998,43,79,122,5.001199999999997,36.0,2011,Friday
1918,2011-03-25,Summer,0,3,16,0,5,1,2,7.98,0.303,0.34,19.999499999999998,23,127,150,3.998000000000001,34.0,2011,Friday
1919,2011-03-25,Summer,0,3,17,0,5,1,2,7.040000000000001,0.2879,0.36,23.9994,23,202,225,3.0014000000000003,36.0,2011,Friday
1920,2011-03-25,Summer,0,3,18,0,5,1,1,6.1,0.2879,0.39,16.997899999999998,8,190,198,3.0014000000000003,39.0,2011,Friday
1921,2011-03-25,Summer,0,3,19,0,5,1,2,6.1,0.2879,0.36,19.0012,9,126,135,3.0014000000000003,36.0,2011,Friday
1922,2011-03-25,Summer,0,3,20,0,5,1,2,6.1,0.303,0.39,8.9981,6,75,81,3.998000000000001,39.0,2011,Friday
1923,2011-03-25,Summer,0,3,21,0,5,1,2,6.1,0.303,0.39,11.0014,11,64,75,3.998000000000001,39.0,2011,Friday
1924,2011-03-25,Summer,0,3,22,0,5,1,2,5.160000000000002,0.2576,0.38,22.0028,3,40,43,1.0015999999999998,38.0,2011,Friday
1925,2011-03-25,Summer,0,3,23,0,5,1,2,4.220000000000001,0.2424,0.38,19.0012,8,31,39,-0.0015999999999998238,38.0,2011,Friday
1926,2011-03-26,Summer,0,3,0,0,6,0,2,4.220000000000001,0.2424,0.38,19.0012,3,25,28,-0.0015999999999998238,38.0,2011,Saturday
1927,2011-03-26,Summer,0,3,1,0,6,0,1,4.220000000000001,0.2273,0.38,19.999499999999998,3,24,27,-0.9982000000000006,38.0,2011,Saturday
1928,2011-03-26,Summer,0,3,2,0,6,0,1,2.34,0.2121,0.44,15.001299999999999,4,21,25,-2.0013999999999985,44.0,2011,Saturday
1929,2011-03-26,Summer,0,3,3,0,6,0,1,1.4000000000000004,0.197,0.47,12.998000000000001,2,7,9,-2.9979999999999993,47.0,2011,Saturday
1930,2011-03-26,Summer,0,3,4,0,6,0,1,2.34,0.2121,0.44,15.001299999999999,2,4,6,-2.0013999999999985,44.0,2011,Saturday
1931,2011-03-26,Summer,0,3,5,0,6,0,1,1.4000000000000004,0.197,0.51,12.998000000000001,0,8,8,-2.9979999999999993,51.0,2011,Saturday
1932,2011-03-26,Summer,0,3,6,0,6,0,1,0.4599999999999991,0.1818,0.55,12.998000000000001,2,8,10,-4.001200000000001,55.00000000000001,2011,Saturday
1933,2011-03-26,Summer,0,3,7,0,6,0,1,1.4000000000000004,0.197,0.51,12.998000000000001,18,23,41,-2.9979999999999993,51.0,2011,Saturday
1934,2011-03-26,Summer,0,3,8,0,6,0,1,2.34,0.2273,0.44,8.9981,24,42,66,-0.9982000000000006,44.0,2011,Saturday
1935,2011-03-26,Summer,0,3,9,0,6,0,1,3.2799999999999994,0.2424,0.41,8.9981,32,68,100,-0.0015999999999998238,41.0,2011,Saturday
1936,2011-03-26,Summer,0,3,10,0,6,0,1,4.220000000000001,0.2576,0.41,11.0014,32,93,125,1.0015999999999998,41.0,2011,Saturday
1937,2011-03-26,Summer,0,3,11,0,6,0,1,5.160000000000002,0.2727,0.38,11.0014,75,93,168,1.9982000000000006,38.0,2011,Saturday
1938,2011-03-26,Summer,0,3,12,0,6,0,1,6.1,0.2879,0.36,12.998000000000001,98,129,227,3.0014000000000003,36.0,2011,Saturday
1939,2011-03-26,Summer,0,3,13,0,6,0,1,7.040000000000001,0.303,0.33,15.001299999999999,94,145,239,3.998000000000001,33.0,2011,Saturday
1940,2011-03-26,Summer,0,3,14,0,6,0,1,7.98,0.3182,0.29,15.001299999999999,93,123,216,5.001199999999997,28.999999999999996,2011,Saturday
1941,2011-03-26,Summer,0,3,15,0,6,0,1,7.98,0.3333,0.29,12.998000000000001,110,109,219,5.997799999999998,28.999999999999996,2011,Saturday
1942,2011-03-26,Summer,0,3,16,0,6,0,1,7.98,0.3333,0.23,12.998000000000001,118,130,248,5.997799999999998,23.0,2011,Saturday
1943,2011-03-26,Summer,0,3,17,0,6,0,1,7.040000000000001,0.303,0.24,15.001299999999999,102,101,203,3.998000000000001,24.0,2011,Saturday
1944,2011-03-26,Summer,0,3,18,0,6,0,2,7.040000000000001,0.3182,0.21,11.0014,64,89,153,5.001199999999997,21.0,2011,Saturday
1945,2011-03-26,Summer,0,3,19,0,6,0,2,5.160000000000002,0.2727,0.45,16.997899999999998,45,93,138,1.9982000000000006,45.0,2011,Saturday
1946,2011-03-26,Summer,0,3,20,0,6,0,2,5.160000000000002,0.2727,0.45,16.997899999999998,18,67,85,1.9982000000000006,45.0,2011,Saturday
1947,2011-03-26,Summer,0,3,21,0,6,0,2,4.220000000000001,0.2576,0.44,12.998000000000001,15,36,51,1.0015999999999998,44.0,2011,Saturday
1948,2011-03-26,Summer,0,3,22,0,6,0,2,5.160000000000002,0.2727,0.41,15.001299999999999,17,46,63,1.9982000000000006,41.0,2011,Saturday
1949,2011-03-26,Summer,0,3,23,0,6,0,2,4.220000000000001,0.2424,0.44,19.0012,10,31,41,-0.0015999999999998238,44.0,2011,Saturday
1950,2011-03-27,Summer,0,3,0,0,0,0,2,4.220000000000001,0.2576,0.41,11.0014,5,26,31,1.0015999999999998,41.0,2011,Sunday
1951,2011-03-27,Summer,0,3,1,0,0,0,2,3.2799999999999994,0.2273,0.52,12.998000000000001,3,17,20,-0.9982000000000006,52.0,2011,Sunday
1952,2011-03-27,Summer,0,3,2,0,0,0,3,2.34,0.2273,0.55,12.998000000000001,6,15,21,-0.9982000000000006,55.00000000000001,2011,Sunday
1953,2011-03-27,Summer,0,3,3,0,0,0,3,1.4000000000000004,0.197,0.69,15.001299999999999,0,14,14,-2.9979999999999993,69.0,2011,Sunday
1954,2011-03-27,Summer,0,3,4,0,0,0,3,0.4599999999999991,0.197,0.74,11.0014,1,5,6,-2.9979999999999993,74.0,2011,Sunday
1955,2011-03-27,Summer,0,3,6,0,0,0,3,-0.47999999999999954,0.1818,0.86,8.9981,0,2,2,-4.001200000000001,86.0,2011,Sunday
1956,2011-03-27,Summer,0,3,7,0,0,0,3,-0.47999999999999954,0.1667,0.86,11.0014,0,7,7,-4.997800000000002,86.0,2011,Sunday
1957,2011-03-27,Summer,0,3,8,0,0,0,1,1.4000000000000004,0.197,0.69,15.001299999999999,6,8,14,-2.9979999999999993,69.0,2011,Sunday
1958,2011-03-27,Summer,0,3,9,0,0,0,1,2.34,0.2273,0.55,8.9981,17,37,54,-0.9982000000000006,55.00000000000001,2011,Sunday
1959,2011-03-27,Summer,0,3,10,0,0,0,2,2.34,0.2121,0.55,15.001299999999999,27,59,86,-2.0013999999999985,55.00000000000001,2011,Sunday
1960,2011-03-27,Summer,0,3,11,0,0,0,2,3.2799999999999994,0.2424,0.48,11.0014,23,85,108,-0.0015999999999998238,48.0,2011,Sunday
1961,2011-03-27,Summer,0,3,12,0,0,0,2,4.220000000000001,0.2576,0.44,15.001299999999999,43,120,163,1.0015999999999998,44.0,2011,Sunday
1962,2011-03-27,Summer,0,3,13,0,0,0,1,6.1,0.2879,0.39,15.001299999999999,47,100,147,3.0014000000000003,39.0,2011,Sunday
1963,2011-03-27,Summer,0,3,14,0,0,0,1,7.040000000000001,0.3182,0.36,11.0014,61,103,164,5.001199999999997,36.0,2011,Sunday
1964,2011-03-27,Summer,0,3,15,0,0,0,1,7.040000000000001,0.303,0.36,19.0012,61,111,172,3.998000000000001,36.0,2011,Sunday
1965,2011-03-27,Summer,0,3,16,0,0,0,1,7.98,0.3333,0.34,0.0,45,98,143,5.997799999999998,34.0,2011,Sunday
1966,2011-03-27,Summer,0,3,17,0,0,0,1,7.040000000000001,0.303,0.31,16.997899999999998,50,109,159,3.998000000000001,31.0,2011,Sunday
1967,2011-03-27,Summer,0,3,18,0,0,0,1,6.1,0.2879,0.33,12.998000000000001,32,105,137,3.0014000000000003,33.0,2011,Sunday
1968,2011-03-27,Summer,0,3,19,0,0,0,1,6.1,0.2879,0.31,15.001299999999999,23,80,103,3.0014000000000003,31.0,2011,Sunday
1969,2011-03-27,Summer,0,3,20,0,0,0,1,5.160000000000002,0.2727,0.36,11.0014,7,50,57,1.9982000000000006,36.0,2011,Sunday
1970,2011-03-27,Summer,0,3,21,0,0,0,1,4.220000000000001,0.2576,0.41,11.0014,7,29,36,1.0015999999999998,41.0,2011,Sunday
1971,2011-03-27,Summer,0,3,22,0,0,0,1,4.220000000000001,0.2576,0.41,11.0014,5,25,30,1.0015999999999998,41.0,2011,Sunday
1972,2011-03-27,Summer,0,3,23,0,0,0,1,4.220000000000001,0.2576,0.44,12.998000000000001,3,16,19,1.0015999999999998,44.0,2011,Sunday
1973,2011-03-28,Summer,0,3,0,0,1,1,1,2.34,0.2273,0.55,12.998000000000001,1,11,12,-0.9982000000000006,55.00000000000001,2011,Monday
1974,2011-03-28,Summer,0,3,1,0,1,1,1,2.34,0.2273,0.44,12.998000000000001,2,4,6,-0.9982000000000006,44.0,2011,Monday
1975,2011-03-28,Summer,0,3,2,0,1,1,1,2.34,0.2273,0.44,11.0014,0,5,5,-0.9982000000000006,44.0,2011,Monday
1976,2011-03-28,Summer,0,3,3,0,1,1,1,2.34,0.2273,0.44,11.0014,0,2,2,-0.9982000000000006,44.0,2011,Monday
1977,2011-03-28,Summer,0,3,5,0,1,1,1,0.4599999999999991,0.1818,0.43,12.998000000000001,0,8,8,-4.001200000000001,43.0,2011,Monday
1978,2011-03-28,Summer,0,3,6,0,1,1,1,0.4599999999999991,0.1667,0.34,19.0012,0,40,40,-4.997800000000002,34.0,2011,Monday
1979,2011-03-28,Summer,0,3,7,0,1,1,1,1.4000000000000004,0.1818,0.32,22.0028,6,104,110,-4.001200000000001,32.0,2011,Monday
1980,2011-03-28,Summer,0,3,8,0,1,1,1,1.4000000000000004,0.197,0.34,15.001299999999999,15,239,254,-2.9979999999999993,34.0,2011,Monday
1981,2011-03-28,Summer,0,3,9,0,1,1,2,2.34,0.2121,0.32,15.001299999999999,12,109,121,-2.0013999999999985,32.0,2011,Monday
1982,2011-03-28,Summer,0,3,10,0,1,1,1,3.2799999999999994,0.2273,0.3,12.998000000000001,22,47,69,-0.9982000000000006,30.0,2011,Monday
1983,2011-03-28,Summer,0,3,11,0,1,1,2,4.220000000000001,0.2424,0.3,19.0012,18,39,57,-0.0015999999999998238,30.0,2011,Monday
1984,2011-03-28,Summer,0,3,12,0,1,1,2,4.220000000000001,0.2727,0.25,0.0,8,71,79,1.9982000000000006,25.0,2011,Monday
1985,2011-03-28,Summer,0,3,13,0,1,1,2,6.1,0.2879,0.24,15.001299999999999,14,69,83,3.0014000000000003,24.0,2011,Monday
1986,2011-03-28,Summer,0,3,14,0,1,1,1,7.040000000000001,0.303,0.22,15.001299999999999,15,65,80,3.998000000000001,22.0,2011,Monday
1987,2011-03-28,Summer,0,3,15,0,1,1,1,7.040000000000001,0.303,0.24,19.0012,19,53,72,3.998000000000001,24.0,2011,Monday
1988,2011-03-28,Summer,0,3,16,0,1,1,1,7.98,0.3182,0.23,15.001299999999999,15,117,132,5.001199999999997,23.0,2011,Monday
